Date,SPY,QQQ,IEF,LQD,GLD
2020-03-03,273.674683,201.658249,100.829155,105.464531,153.889999
2020-03-04,285.177979,210.071945,100.607735,105.614967,154.160004
2020-03-05,275.698181,203.689529,101.50193,105.57534,157.490005
2020-03-06,271.140503,200.252808,102.532341,106.311737,157.550003
2020-03-09,249.965927,186.342346,103.45208,103.730553,157.809998
2020-03-10,262.900391,196.488815,101.553001,101.394798,154.479996
2020-03-11,250.084488,187.93074,100.539635,98.061417,153.929993
2020-03-12,226.157059,170.699097,100.590736,93.382004,147.789993
2020-03-13,245.490372,185.158279,99.934952,97.428017,143.279999
2020-03-16,218.627914,162.978607,102.574913,96.042374,141.639999
2020-03-17,230.432083,175.339127,100.003098,92.1073,143.559998
2020-03-18,218.764633,170.006012,98.615005,87.499123,140.699997
2020-03-19,219.229507,171.026382,98.938622,83.176003,138.039993
2020-03-20,209.782013,164.326263,101.459328,84.514153,140.110001
2020-03-23,204.418228,164.444916,102.660095,90.761185,146.300003
2020-03-24,222.939224,177.179169,101.961761,92.621902,153.399994
2020-03-25,226.276642,175.867157,102.02137,97.05584,151.300003
2020-03-26,239.488876,185.128357,102.268349,97.135017,153.240005
2020-03-27,232.355545,178.761246,103.026245,96.937088,152.25
2020-03-30,239.90152,185.263428,103.264679,98.116814,152.919998
2020-03-31,236.325638,183.68129,103.45208,97.792183,148.050003
2020-04-01,225.689804,175.876816,103.873253,96.371346,149.449997
2020-04-02,230.89772,179.446213,103.890305,96.625328,151.899994
2020-04-03,227.560257,176.899338,103.96701,96.125259,152.649994
2020-04-06,242.84465,189.546768,103.49807,98.022377,156.880005
2020-04-07,243.092255,189.469559,103.037689,98.173195,156.039993
2020-04-08,251.252457,193.492447,102.909798,99.943344,154.649994
2020-04-09,255.075851,193.772217,103.131523,104.642395,158.690002
2020-04-13,252.746979,195.865677,102.909798,103.626366,161.410004
2020-04-14,260.201233,204.384048,103.046219,103.118385,162.679993
2020-04-15,254.67244,202.039795,103.96701,103.808945,161.850006
2020-04-16,255.901077,205.725037,104.077888,103.292999,161.710007
2020-04-17,262.814301,207.693008,103.805046,103.634354,158.570007
2020-04-20,258.184143,205.233032,104.077888,103.046936,159.699997
2020-04-21,250.344772,197.659988,104.36776,102.681786,158.610001
2020-04-22,255.901077,203.525452,104.043785,102.7453,161.729996
2020-04-23,255.882721,203.091324,104.111946,103.181892,163.339996
2020-04-24,259.449402,206.294189,104.13755,103.11042,162.639999
2020-04-27,263.190216,207.953461,103.583359,102.276985,161.559998
2020-04-28,261.979919,204.036774,104.035271,102.554787,160.839996
2020-04-29,268.838165,211.272079,103.984085,103.229538,161.729996
2020-04-30,266.335144,211.185257,103.736832,102.530998,158.800003
2020-05-01,259.284363,205.233032,103.880264,102.125175,159.779999
2020-05-04,259.999481,207.625519,103.897308,102.284317,160.339996
2020-05-05,262.401733,209.979401,103.820518,102.149025,161.020004
2020-05-06,260.622955,211.272079,103.436401,101.003151,158.949997
2020-05-07,263.767853,213.992584,104.068016,101.27372,161.389999
2020-05-08,268.132141,216.925323,103.726593,100.788315,160.419998
2020-05-11,268.187286,218.86438,103.436401,99.905022,159.419998
2020-05-12,262.841827,214.282043,103.777832,100.867897,160.039993
2020-05-13,258.193237,211.600082,103.991196,101.098686,161.580002
2020-05-14,261.283081,214.002213,104.153351,101.934181,163.009995
2020-05-15,262.484253,215.391434,104.085091,102.29229,163.929993
2020-05-18,270.479401,219.404602,103.444946,102.873131,162.690002
2020-05-19,267.701263,218.854736,103.735153,102.952736,164.259995
2020-05-20,272.248993,223.224899,103.76075,104.082657,164.649994
2020-05-21,270.369415,220.793808,103.82901,104.00312,162.25
2020-05-22,270.882935,221.555923,104.025345,104.00312,163.210007
2020-05-26,274.220337,220.957809,103.752205,103.85984,160.889999
2020-05-27,278.300476,222.163696,103.837547,104.289551,161.179993
2020-05-28,277.786957,221.874268,103.74366,104.377098,161.720001
2020-05-29,279.024689,225.125366,104.076515,105.053513,162.910004
2020-06-01,280.152405,225.80069,104.035538,105.007187,163.660004
2020-06-02,282.472137,227.315277,103.864662,105.342216,162.600006
2020-06-03,286.231354,228.337845,103.249489,105.278465,159.600006
2020-06-04,285.479523,226.73642,102.839432,104.959366,161.279999
2020-06-05,292.796234,231.23201,102.326805,105.501785,158.009995
2020-06-08,296.335449,233.026382,102.437874,105.852776,159.720001
2020-06-09,294.125763,234.714645,102.805252,105.629425,161.259995
2020-06-10,292.484528,237.53157,103.574203,106.323395,163.570007
2020-06-11,275.623047,225.76207,103.941528,105.055099,162.389999
2020-06-12,278.92392,227.556427,103.710846,105.565575,162.619995
2020-06-15,281.527802,230.325195,103.625427,107.065231,162.330002
2020-06-16,286.946594,234.280518,103.411835,106.770111,162.25
2020-06-17,285.754608,235.023331,103.574203,106.562714,162.559998
2020-06-18,285.864624,235.660049,103.804817,106.80204,162.240005
2020-06-19,284.230927,235.62146,103.83902,106.881775,164.029999
2020-06-22,286.054382,238.447205,103.745033,106.778069,165.089996
2020-06-23,287.371185,240.476608,103.710846,106.578674,166.479996
2020-06-24,280.040802,235.518997,103.907341,106.283508,165.899994
2020-06-25,283.042938,237.761032,103.924477,106.395164,165.800003
2020-06-26,276.320282,232.146317,104.206406,106.490929,166.539993
2020-06-29,280.381531,234.678238,104.308937,106.985474,166.630005
2020-06-30,283.973114,239.278259,104.120956,107.288597,167.369995
2020-07-01,285.96228,242.071121,103.958504,107.712334,166.619995
2020-07-02,287.537048,243.714066,104.086761,107.976196,166.979996
2020-07-06,291.9758,249.705627,103.9328,108.25605,167.979996
2020-07-07,288.964447,247.985458,104.266357,108.39994,169.039993
2020-07-08,291.174652,251.251877,104.103851,108.224052,170.089996
2020-07-09,289.516998,253.368271,104.437347,108.831696,169.630005
2020-07-10,292.473145,255.098114,104.232117,108.63179,169.190002
2020-07-13,289.940552,249.850601,104.343285,108.343994,169.399994
2020-07-14,293.697937,251.619064,104.334724,108.975594,170.190002
2020-07-15,296.39621,252.131271,104.300537,109.191505,170.339996
2020-07-16,295.420044,250.411072,104.377502,109.4953,168.729996
2020-07-17,296.276611,250.70105,104.351845,109.79113,170.119995
2020-07-20,298.670807,257.813599,104.420235,110.094933,170.940002
2020-07-21,299.306274,255.126999,104.53141,110.238846,173.0
2020-07-22,301.009918,256.025818,104.565628,110.598663,175.630005
2020-07-23,297.418457,249.338394,104.668243,110.678551,177.179993
2020-07-24,295.50296,246.970718,104.616936,110.430748,178.699997
2020-07-27,297.657867,251.377472,104.454437,110.094933,182.229996
2020-07-28,295.77002,248.178741,104.702454,109.983047,183.75
2020-07-29,299.407562,251.039246,104.839264,110.582649,185.130005
2020-07-30,298.339325,252.353546,104.984657,110.462746,183.759995
2020-07-31,300.696808,256.856873,105.010338,110.614639,185.429993
2020-08-03,302.787415,260.326355,104.958931,110.762886,185.639999
2020-08-04,303.95697,261.292633,105.318398,111.171501,189.589996
2020-08-05,305.844727,261.940186,104.967514,111.019257,191.350006
2020-08-06,307.889191,265.409424,105.08728,111.492004,193.889999
2020-08-07,308.11026,262.346039,104.864792,111.179527,190.809998
2020-08-10,309.031281,261.225037,104.753555,110.939102,190.149994
2020-08-11,306.480194,256.277161,104.394066,110.242073,179.940002
2020-08-12,310.753265,262.7229,104.085976,109.969643,179.100006
2020-08-13,310.191528,263.322144,103.872032,108.976105,183.330002
2020-08-14,310.200745,263.012756,103.923378,108.495384,182.539993
2020-08-17,311.186066,266.066559,104.094559,108.719704,186.5
2020-08-18,311.858337,268.627563,104.274269,109.032211,188.179993
2020-08-19,310.559845,266.820404,104.137337,108.743713,182.240005
2020-08-20,311.526947,270.521698,104.436852,109.128365,183.5
2020-08-21,312.631897,272.396484,104.513908,109.328644,182.029999
2020-08-24,315.799866,274.097382,104.368439,109.136345,181.0
2020-08-25,316.904999,276.25235,104.120232,108.663567,181.220001
2020-08-26,320.082214,282.1474,104.077431,108.70372,183.360001
2020-08-27,320.781982,281.267975,103.709396,107.838326,181.240005
2020-08-28,322.854065,282.698212,103.8806,108.16687,184.389999
2020-08-31,321.684509,284.969269,103.991859,108.647606,184.830002
2020-09-01,324.714325,289.839722,104.332726,109.33416,185.050003
2020-09-02,329.411011,292.584381,104.478317,109.767746,182.619995
2020-09-03,318.074524,277.750244,104.615334,109.526833,181.139999
2020-09-04,315.477631,274.049042,104.032974,108.362541,181.639999
2020-09-08,306.857666,260.877136,104.255615,108.466934,181.289993
2020-09-09,312.91748,268.540588,104.204277,108.5392,183.050003
2020-09-10,307.48407,263.186768,104.332726,108.619484,182.460007
2020-09-11,307.640594,261.36026,104.495438,108.699783,182.449997
2020-09-14,311.692627,265.911957,104.401207,108.97287,183.889999
2020-09-15,313.267487,269.680969,104.349831,109.093231,183.449997
2020-09-16,312.02417,265.380524,104.289902,109.165512,183.970001
2020-09-17,309.279755,261.23465,104.324188,109.189598,182.960007
2020-09-18,305.719208,257.900665,104.229958,108.988846,183.199997
2020-09-21,302.31662,258.519165,104.418343,108.884506,179.520004
2020-09-22,305.395569,263.322144,104.418343,108.948669,178.649994
2020-09-23,298.31311,255.281754,104.418343,108.161797,174.789993
2020-09-24,299.108185,256.470398,104.469727,107.888748,175.440002
2020-09-25,303.944,262.433014,104.555382,107.776367,174.940002
2020-09-28,308.99234,267.883453,104.538277,108.322388,176.699997
2020-09-29,307.309418,266.675476,104.615334,108.18589,178.190002
2020-09-30,309.639557,268.501831,104.332726,108.169815,177.119995
2020-10-01,311.627289,272.763672,104.391891,108.470787,178.699997
2020-10-02,308.668671,265.090576,104.289009,108.48687,178.539993
2020-10-05,314.142303,270.743958,103.629135,108.124748,179.410004
2020-10-06,309.676392,265.911957,103.869087,108.036255,177.300003
2020-10-07,315.066803,270.511993,103.569122,108.068405,177.220001
2020-10-08,317.859161,271.951965,103.757668,108.334,177.850006
2020-10-09,320.697662,276.107513,103.706245,108.583443,181.080002
2020-10-12,325.856964,284.63092,103.81768,109.211205,180.559998
2020-10-13,323.730408,284.621338,104.049042,109.106522,177.720001
2020-10-14,321.696167,282.244019,104.083351,109.211205,178.270004
2020-10-15,321.298676,280.349823,103.971924,109.098473,178.919998
2020-10-16,321.104523,278.813263,103.911919,108.913391,178.300003
2020-10-19,316.222717,274.261566,103.74054,108.70417,178.389999
2020-10-20,317.489319,274.851166,103.517677,108.478882,179.25
2020-10-21,316.888397,274.63855,103.380569,108.301819,180.600006
2020-10-22,318.626556,274.628784,103.02063,108.06041,178.830002
2020-10-23,319.708374,275.169983,103.166321,108.334,178.639999
2020-10-26,313.800171,271.043518,103.440575,108.559334,178.550003
2020-10-27,312.718384,273.159943,103.671967,109.00193,179.020004
2020-10-28,302.030029,262.510315,103.663376,108.462776,176.130005
2020-10-29,305.099731,267.100708,103.226318,108.181137,175.399994
2020-10-30,301.919128,260.326355,102.892105,107.617775,176.199997
2020-11-02,305.303101,260.906097,103.068718,108.039528,177.910004
2020-11-03,310.693573,265.41925,102.837219,108.144409,178.919998
2020-11-04,317.637268,277.267181,103.703339,109.765343,178.820007
2020-11-05,323.832062,284.495758,103.686195,110.176651,182.929993
2020-11-06,323.758148,284.708282,103.334595,109.829849,183.190002
2020-11-09,327.826355,278.890686,102.571381,108.999229,175.080002
2020-11-10,327.345612,273.89444,102.279793,108.716927,175.660004
2020-11-11,329.777344,280.021332,102.442726,108.918564,174.899994
2020-11-12,326.578186,278.707031,103.025864,109.354057,175.960007
2020-11-13,331.099396,281.151947,102.888626,109.483093,177.160004
2020-11-16,335.232452,283.345642,102.811493,109.837929,177.149994
2020-11-17,333.429382,282.44693,103.077339,110.19278,176.5
2020-11-18,329.416687,280.359467,103.043007,110.426651,175.490005
2020-11-19,330.803528,282.553284,103.154495,111.039505,175.160004
2020-11-20,328.538269,280.620361,103.334595,110.942757,175.690002
2020-11-23,330.507721,280.630157,103.128784,111.079849,172.229996
2020-11-24,335.833405,284.572998,102.965851,110.829834,169.589996
2020-11-25,335.315613,286.322205,103.000153,110.894325,169.509995
2020-11-27,336.249512,288.960419,103.308861,111.289528,167.789993
2020-11-30,334.760803,289.549835,103.240242,111.676628,166.669998
2020-12-01,338.422241,293.260834,102.691048,111.25322,170.179993
2020-12-02,339.134247,293.637726,102.519455,110.881439,171.460007
2020-12-03,339.041718,294.053253,102.794067,111.31781,172.809998
2020-12-04,341.963531,295.251587,102.390717,110.703728,172.320007
2020-12-07,341.260834,296.923462,102.708221,110.80069,174.889999
2020-12-08,342.25943,297.928467,102.811195,110.671364,175.5
2020-12-09,339.189697,291.183075,102.665329,110.267403,172.5
2020-12-10,339.078796,292.352478,102.897026,110.816833,172.169998
2020-12-11,338.681183,291.704956,103.102974,110.929985,172.490005
2020-12-14,337.164856,293.821289,103.042923,110.84919,171.539993
2020-12-15,341.723083,296.962158,102.939926,111.067337,173.940002
2020-12-16,342.25943,298.595367,102.854134,110.978462,174.899994
2020-12-17,344.173248,300.547424,102.779388,111.140335,176.740005
2020-12-18,342.799072,299.639008,102.693504,111.059418,176.440002
2020-12-21,341.573425,299.07843,102.762222,110.840797,175.880005
2020-12-22,340.997681,299.891693,102.93399,111.148483,174.490005
2020-12-23,341.304108,298.381439,102.719299,111.172829,175.649994
2020-12-24,342.631927,299.69812,102.865265,111.553368,176.350006
2020-12-28,345.575409,302.718689,102.873848,111.626205,175.710007
2020-12-29,344.916077,302.989777,102.856689,111.674797,176.350006
2020-12-30,345.408264,302.99939,102.925369,111.820587,177.699997
2020-12-31,347.163208,303.744934,102.994072,111.844841,178.360001
2021-01-04,342.437012,299.456116,103.019814,111.278,182.330002
2021-01-05,344.795471,301.924774,102.779388,110.921806,182.869995
2021-01-06,346.856781,297.742432,102.178337,110.02301,179.899994
2021-01-07,352.010223,304.945374,101.817711,110.006783,179.479996
2021-01-08,354.01593,308.866425,101.525757,109.925865,173.339996
2021-01-11,351.629486,304.403198,101.328323,109.456177,173.0
2021-01-12,351.703766,303.91922,101.311134,109.691025,174.119995
2021-01-13,352.650848,305.971649,101.663155,110.541199,173.369995
2021-01-14,351.415924,304.335419,101.431343,110.063484,173.279999
2021-01-15,348.853149,301.924774,101.706093,110.233521,171.130005
2021-01-19,351.592346,306.329865,101.766197,110.427864,172.580002
2021-01-20,356.457947,313.455292,101.809166,110.395454,175.389999
2021-01-21,356.782837,315.96283,101.663155,109.958221,175.279999
2021-01-22,355.52005,315.052826,101.817711,109.877251,173.899994
2021-01-25,356.92215,317.657104,102.229881,110.346878,174.050003
2021-01-26,356.365051,318.121857,102.195534,110.338776,173.619995
2021-01-27,347.655334,309.253662,102.315742,110.14447,172.520004
2021-01-28,350.645172,311.083435,102.049591,109.966339,172.679993
2021-01-29,343.625458,304.538818,101.869255,109.79628,172.610001
2021-02-01,349.345184,312.148438,101.996414,110.012932,174.229996
2021-02-02,354.285126,317.240784,101.738647,109.720856,172.110001
2021-02-03,354.56369,315.982208,101.489479,109.46122,171.850006
2021-02-04,358.593597,319.719299,101.455093,109.647797,168.149994
2021-02-05,360.004883,320.803497,101.240311,109.355736,169.809998
2021-02-08,362.604889,322.95285,101.283264,109.826263,171.520004
2021-02-09,362.363495,322.885071,101.360596,109.655945,172.080002
2021-02-10,362.205566,322.149261,101.61834,109.915527,172.710007
2021-02-11,362.790558,323.92099,101.541039,109.623489,171.210007
2021-02-12,364.582581,325.731415,101.20591,109.266472,170.690002
2021-02-16,364.266968,324.850403,100.475616,108.49575,168.240005
2021-02-17,364.350525,323.291687,100.544342,109.039352,166.330002
2021-02-18,362.799835,321.878204,100.535759,108.828392,166.320007
2021-02-19,362.159088,320.474396,100.131935,108.041458,167.009995
2021-02-22,359.373505,312.167755,99.968666,107.368042,169.509995
2021-02-23,359.810028,311.238281,100.046005,107.449173,169.119995
2021-02-24,363.774811,313.803894,99.908546,107.611465,169.0
2021-02-25,355.009369,302.863953,98.576736,105.907707,165.820007
2021-02-26,353.180115,304.132111,99.461739,107.311256,161.809998
2021-03-01,361.741272,313.281128,99.349953,107.416161,161.529999
2021-03-02,358.918579,308.256378,99.530525,107.294174,162.410004
2021-03-03,354.164429,299.310852,98.997475,106.497498,160.619995
2021-03-04,349.781769,294.412048,98.507454,105.627632,159.039993
2021-03-05,356.216461,298.846008,98.369881,105.48941,159.139999
2021-03-08,354.442963,290.384521,97.983047,104.505737,157.490005
2021-03-09,359.50354,301.837677,98.447273,105.294304,160.839996
2021-03-10,361.741272,300.976013,98.653595,105.790222,161.660004
2021-03-11,365.409088,307.90799,98.619202,105.85527,161.520004
2021-03-12,365.901184,305.410095,97.905617,104.635818,161.490005
2021-03-15,368.083191,308.672699,98.025986,104.993538,162.199997
2021-03-16,367.619049,310.367004,98.008789,104.920341,162.350006
2021-03-17,368.872498,311.644928,97.845451,105.017906,163.509995
2021-03-18,363.505554,302.099091,97.235031,104.416313,162.559998
2021-03-19,362.832916,303.164062,97.174873,104.57077,163.240005
2021-03-22,365.730194,308.849335,97.492966,104.944733,163.0
2021-03-23,362.851593,307.501923,97.974426,105.25367,161.809998
2021-03-24,361.007019,302.315826,98.103378,105.570686,162.369995
2021-03-25,363.037872,301.792328,97.974426,105.448761,161.779999
2021-03-26,368.888275,306.319275,97.647697,105.375572,162.240005
2021-03-29,368.701935,306.231995,97.312454,105.123611,160.309998
2021-03-30,367.723755,304.690796,97.226433,105.448761,157.570007
2021-03-31,369.214264,309.353424,97.088882,105.725189,159.960007
2021-04-01,373.201477,314.626709,97.519028,106.388237,161.979996
2021-04-05,378.558075,320.908295,97.243767,105.866913,161.919998
2021-04-06,378.334564,320.685272,97.716888,106.575562,163.220001
2021-04-07,378.772308,321.460754,97.656677,106.3638,162.759995
2021-04-08,380.57019,324.814728,97.99218,106.754776,164.509995
2021-04-09,383.337097,326.782623,97.734108,106.534828,163.270004
2021-04-12,383.476807,326.356049,97.673836,106.510391,162.279999
2021-04-13,384.613342,330.16568,98.078209,106.982841,163.429993
2021-04-14,383.299835,326.200989,97.957771,106.836212,162.720001
2021-04-15,387.41748,331.144745,98.585739,107.495979,165.350006
2021-04-16,388.71228,331.532532,98.319061,106.762917,166.350006
2021-04-19,386.802521,328.498322,98.215836,106.485977,165.889999
2021-04-20,383.970581,326.104034,98.508324,106.689583,166.479996
2021-04-21,387.603668,328.895813,98.559937,107.056137,168.130005
2021-04-22,384.06366,324.931122,98.637375,107.16201,167.039993
2021-04-23,388.227814,329.02179,98.508324,107.25161,166.399994
2021-04-26,389.03833,331.164154,98.405075,107.202805,166.839996
2021-04-27,388.954559,329.729462,98.01799,106.722176,166.419998
2021-04-28,388.842743,328.614746,98.147018,106.738441,166.910004
2021-04-29,391.32077,329.797333,97.974968,106.608124,166.220001
2021-04-30,388.749573,327.635681,98.060982,106.828072,165.660004
2021-05-03,389.587982,325.890808,98.227997,107.085167,167.809998
2021-05-04,387.184509,320.026093,98.357124,107.150429,166.580002
2021-05-05,387.305634,318.950165,98.477638,107.281052,167.270004
2021-05-06,390.398499,321.354187,98.520668,107.485046,170.059998
2021-05-07,393.239807,323.961761,98.555107,107.525871,171.589996
2021-05-10,389.345764,315.780212,98.357124,106.946404,172.110001
2021-05-11,385.871002,315.344116,98.193535,106.554688,172.139999
2021-05-12,377.673096,307.182007,97.720108,105.975212,170.429993
2021-05-13,382.209778,309.557007,98.047226,106.375122,171.130005
2021-05-14,388.078857,316.391022,98.262436,106.954567,172.690002
2021-05-17,387.09137,314.471588,98.167725,106.832153,174.699997
2021-05-18,383.756287,312.348724,98.167725,106.481239,175.039993
2021-05-19,382.750183,312.707336,97.875053,106.29348,175.160004
2021-05-20,386.867798,318.756287,98.279625,107.01989,175.960007
2021-05-21,386.551086,316.992004,98.314072,107.09333,176.039993
2021-05-24,390.49173,322.323517,98.408752,107.387108,176.350006
2021-05-25,389.625214,322.769348,98.770294,107.787033,177.949997
2021-05-26,390.398499,323.89386,98.658401,107.729897,177.639999
2021-05-27,390.603424,322.682159,98.486244,107.403481,177.710007
2021-05-28,391.302185,323.700012,98.477638,107.493256,178.380005
2021-06-01,390.957458,322.624023,98.459541,107.507118,177.899994
2021-06-02,391.572266,323.25415,98.571526,107.678864,178.770004
2021-06-03,390.118958,319.890442,98.321701,107.253616,175.270004
2021-06-04,393.687012,325.318909,98.864418,108.014153,177.160004
2021-06-07,393.305115,326.288177,98.78688,107.924164,177.869995
2021-06-08,393.388855,326.443268,99.071114,108.333023,177.320007
2021-06-09,392.802032,326.520813,99.381218,108.725525,176.979996
2021-06-10,394.627899,329.92334,99.734421,109.216187,177.740005
2021-06-11,395.279938,330.78598,99.588005,109.306114,175.740005
2021-06-14,396.164978,333.955841,99.277878,108.905472,174.710007
2021-06-15,395.438354,331.77475,99.295128,108.987228,174.050003
2021-06-16,393.230469,330.563171,98.614601,108.676506,171.110001
2021-06-17,393.100067,334.760437,98.967766,109.281609,165.850006
2021-06-18,387.796967,332.133484,99.527702,109.854004,164.929993
2021-06-21,393.348694,334.197693,99.208969,109.216187,166.949997
2021-06-22,395.451599,337.312988,99.389854,109.396088,166.25
2021-06-23,394.974945,337.477997,99.191727,109.224373,166.139999
2021-06-24,397.311523,339.564514,99.1745,109.436974,166.039993
2021-06-25,398.72287,339.147186,98.967766,109.15078,166.589996
2021-06-28,399.526611,343.27179,99.277878,109.616859,166.580002
2021-06-29,399.741577,344.514038,99.329544,109.747749,164.830002
2021-06-30,400.078033,343.970551,99.484612,109.870346,165.630005
2021-07-01,402.293121,344.106415,99.413094,109.774513,166.199997
2021-07-02,405.368011,348.056366,99.775101,110.085793,167.289993
2021-07-06,404.629761,349.560486,100.300926,110.487274,168.119995
2021-07-07,406.05957,350.298126,100.593964,110.864143,168.759995
2021-07-08,402.751068,348.182434,100.852608,110.921524,168.649994
2021-07-09,407.050354,350.356323,100.344025,110.454514,169.210007
2021-07-12,408.508423,351.724823,100.292305,110.397179,169.0
2021-07-13,407.115784,351.724823,99.981979,109.987541,169.220001
2021-07-14,407.723267,352.355652,100.412971,110.495476,171.039993
2021-07-15,406.330719,349.880798,100.835342,110.733078,171.070007
2021-07-16,403.143616,347.046997,100.818115,110.5774,169.410004
2021-07-19,397.190033,344.203491,101.680107,111.372101,169.610001
2021-07-20,402.881897,348.201782,101.550819,111.216415,169.389999
2021-07-21,406.143829,350.890106,100.964653,110.823204,168.759995
